[24.01.2014 12:04:41] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:04:43] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:04:45] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:04:47] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:04:49] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:04:51] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:04:53] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:04:55] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:04:57] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:04:59] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:01] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:03] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:05] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:07] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:09] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:11] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:13] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:15] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:17] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:19] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:21] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:23] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:25] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:27] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:29] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:31] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:33] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:35] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:37] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:39] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:41] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:43] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:45] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:47] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:49] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:51] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:53] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:55] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:57] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:05:59] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:01] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:03] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:05] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:07] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:09] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:11] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:13] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:15] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:17] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:19] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:21] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:23] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:25] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:27] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:29] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:31] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:33] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:35] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:37] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:39] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:41] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:43] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:45] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:47] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:49] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:51] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:53] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:55] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:57] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:06:59] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:01] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:03] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:05] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:07] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:09] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:11] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:13] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:15] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:17] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:19] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:21] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:23] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:25] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:27] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:29] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:31] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:33] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:35] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:37] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:39] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:41] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:43] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:45] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:47] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:49] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:51] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:53] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:55] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:57] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:07:59] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:01] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:03] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:05] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:07] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:09] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:11] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:13] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:15] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:17] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:19] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:21] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:23] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:25] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:27] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:29] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:31] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:33] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:35] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:37] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:39] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:41] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:43] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:45] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:47] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:49] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:51] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:53] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:55] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:57] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:08:59] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:01] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:03] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:05] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:07] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:09] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:11] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:13] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:15] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:17] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:19] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:21] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:23] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:25] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:27] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:29] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:31] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:33] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:35] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:37] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:39] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:41] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:43] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:45] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:47] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:49] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:51] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:53] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:55] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:57] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:09:59] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:01] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:03] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:05] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:07] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:09] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:11] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:13] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:15] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:17] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:19] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:21] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:23] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:25] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:27] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:29] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:31] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:33] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:35] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:37] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:39] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:41] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:43] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:45] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:47] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:49] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:51] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:53] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:55] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:57] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:10:59] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
[24.01.2014 12:11:01] v3.1.98.496	WorkersManager AddOrDeleteWorkers() Add:1 , needed:1 , current:0, Ready:0 , Creating: 0 
